time,open,high,low,close,Volume,Volume MA,% Return
1874-07-01,4.46,4.46,4.46,4.46,0,0,0.00
1874-09-01,4.54,4.54,4.54,4.54,0,0,1.79
1874-10-01,4.53,4.53,4.53,4.53,0,0,-0.22
1874-12-01,4.54,4.54,4.54,4.54,0,0,0.22
1875-01-01,4.54,4.54,4.54,4.54,0,0,0.00
1875-02-01,4.53,4.53,4.53,4.53,0,0,-0.22
1875-03-01,4.59,4.59,4.59,4.59,0,0,1.32
1875-04-01,4.65,4.65,4.65,4.65,0,0,1.31
1875-06-01,4.38,4.38,4.38,4.38,0,0,-5.81
1875-07-01,4.39,4.39,4.39,4.39,0,0,0.23
1875-09-01,4.37,4.37,4.37,4.37,0,0,-0.46
1875-10-01,4.30,4.30,4.30,4.30,0,0,-1.60
1875-11-01,4.37,4.37,4.37,4.37,0,0,1.63
1875-12-01,4.37,4.37,4.37,4.37,0,0,0.00
1876-02-01,4.52,4.52,4.52,4.52,0,0,3.43
1876-03-01,4.51,4.51,4.51,4.51,0,0,-0.22
1876-05-01,4.18,4.18,4.18,4.18,0,0,-7.32
1876-06-01,4.15,4.15,4.15,4.15,0,0,-0.72
1876-08-01,3.93,3.93,3.93,3.93,0,0,-5.30
1876-09-01,3.69,3.69,3.69,3.69,0,0,-6.11
1876-11-01,3.60,3.60,3.60,3.60,0,0,-2.44
1876-12-01,3.58,3.58,3.58,3.58,0,0,-0.56
1877-01-01,3.55,3.55,3.55,3.55,0,0,-0.84
1877-02-01,3.34,3.34,3.34,3.34,0,0,-5.92
1877-03-01,3.17,3.17,3.17,3.17,0,0,-5.09
1877-05-01,2.94,2.94,2.94,2.94,0,0,-7.26
1877-06-01,2.73,2.73,2.73,2.73,0,0,-7.14
1877-08-01,3.05,3.05,3.05,3.05,0,0,11.72
1877-10-01,3.31,3.31,3.31,3.31,0,0,8.52
1877-11-01,3.26,3.26,3.26,3.26,0,0,-1.51
1878-01-01,3.25,3.25,3.25,3.25,0,0,-0.31
1878-02-01,3.18,3.18,3.18,3.18,0,0,-2.15
1878-03-01,3.24,3.24,3.24,3.24,0,0,1.89
1878-04-01,3.33,3.33,3.33,3.33,0,0,2.78
1878-05-01,3.34,3.34,3.34,3.34,0,0,0.30
1878-07-01,3.48,3.48,3.48,3.48,0,0,4.19
1878-08-01,3.45,3.45,3.45,3.45,0,0,-0.86
1878-10-01,3.48,3.48,3.48,3.48,0,0,0.87
1878-11-01,3.47,3.47,3.47,3.47,0,0,-0.29
1879-01-01,3.58,3.58,3.58,3.58,0,0,3.17
1879-04-01,3.77,3.77,3.77,3.77,0,0,5.31
1879-05-01,3.94,3.94,3.94,3.94,0,0,4.51
1879-07-01,4.04,4.04,4.04,4.04,0,0,2.54
1879-08-01,4.07,4.07,4.07,4.07,0,0,0.74
1879-09-01,4.22,4.22,4.22,4.22,0,0,3.69
1879-10-01,4.68,4.68,4.68,4.68,0,0,10.90
1879-12-01,4.92,4.92,4.92,4.92,0,0,5.13
1880-01-01,5.11,5.11,5.11,5.11,0,0,3.86
1880-03-01,5.30,5.30,5.30,5.30,0,0,3.72
1880-04-01,5.18,5.18,5.18,5.18,0,0,-2.26
1880-06-01,4.79,4.79,4.79,4.79,0,0,-7.53
1880-07-01,5.01,5.01,5.01,5.01,0,0,4.59
1880-09-01,5.18,5.18,5.18,5.18,0,0,3.39
1880-10-01,5.33,5.33,5.33,5.33,0,0,2.90
1880-11-01,5.61,5.61,5.61,5.61,0,0,5.25
1880-12-01,5.84,5.84,5.84,5.84,0,0,4.10
1881-02-01,6.17,6.17,6.17,6.17,0,0,5.65
1881-03-01,6.24,6.24,6.24,6.24,0,0,1.13
1881-04-01,6.22,6.22,6.22,6.22,0,0,-0.32
1881-06-01,6.58,6.58,6.58,6.58,0,0,5.79
1881-07-01,6.35,6.35,6.35,6.35,0,0,-3.50
1881-08-01,6.20,6.20,6.20,6.20,0,0,-2.36
1881-09-01,6.25,6.25,6.25,6.25,0,0,0.81
1881-11-01,6.19,6.19,6.19,6.19,0,0,-0.96
1881-12-01,6.01,6.01,6.01,6.01,0,0,-2.91
1882-02-01,5.79,5.79,5.79,5.79,0,0,-3.66
1882-03-01,5.78,5.78,5.78,5.78,0,0,-0.17
1882-05-01,5.71,5.71,5.71,5.71,0,0,-1.21
1882-06-01,5.68,5.68,5.68,5.68,0,0,-0.53
1882-08-01,6.18,6.18,6.18,6.18,0,0,8.80
1882-09-01,6.24,6.24,6.24,6.24,0,0,0.97
1882-11-01,5.81,5.81,5.81,5.81,0,0,-6.89
1882-12-01,5.84,5.84,5.84,5.84,0,0,0.52
1883-01-01,5.81,5.81,5.81,5.81,0,0,-0.51
1883-02-01,5.68,5.68,5.68,5.68,0,0,-2.24
1883-03-01,5.75,5.75,5.75,5.75,0,0,1.23
1883-05-01,5.77,5.77,5.77,5.77,0,0,0.35
1883-06-01,5.82,5.82,5.82,5.82,0,0,0.87
1883-08-01,5.47,5.47,5.47,5.47,0,0,-6.01
1883-10-01,5.38,5.38,5.38,5.38,0,0,-1.65
1883-11-01,5.46,5.46,5.46,5.46,0,0,1.49
1884-01-01,5.18,5.18,5.18,5.18,0,0,-5.13
1884-02-01,5.32,5.32,5.32,5.32,0,0,2.70
1884-04-01,5.06,5.06,5.06,5.06,0,0,-4.89
1884-05-01,4.65,4.65,4.65,4.65,0,0,-8.10
1884-07-01,4.46,4.46,4.46,4.46,0,0,-4.09
1884-08-01,4.74,4.74,4.74,4.74,0,0,6.28
1884-09-01,4.59,4.59,4.59,4.59,0,0,-3.16
1884-10-01,4.44,4.44,4.44,4.44,0,0,-3.27
1884-12-01,4.34,4.34,4.34,4.34,0,0,-2.25
1885-01-01,4.24,4.24,4.24,4.24,0,0,-2.30
1885-04-01,4.37,4.37,4.37,4.37,0,0,3.07
1885-05-01,4.32,4.32,4.32,4.32,0,0,-1.14
1885-06-01,4.30,4.30,4.30,4.30,0,0,-0.46
1885-07-01,4.46,4.46,4.46,4.46,0,0,3.72
1885-09-01,4.65,4.65,4.65,4.65,0,0,4.26
1885-10-01,4.92,4.92,4.92,4.92,0,0,5.81
1885-12-01,5.20,5.20,5.20,5.20,0,0,5.69
1886-01-01,5.20,5.20,5.20,5.20,0,0,0.00
1886-02-01,5.30,5.30,5.30,5.30,0,0,1.92
1886-03-01,5.19,5.19,5.19,5.19,0,0,-2.08
1886-04-01,5.12,5.12,5.12,5.12,0,0,-1.35
1886-06-01,5.25,5.25,5.25,5.25,0,0,2.54
1886-07-01,5.33,5.33,5.33,5.33,0,0,1.52
1886-09-01,5.51,5.51,5.51,5.51,0,0,3.38
1886-10-01,5.65,5.65,5.65,5.65,0,0,2.54
1886-11-01,5.79,5.79,5.79,5.79,0,0,2.48
1886-12-01,5.64,5.64,5.64,5.64,0,0,-2.59
1887-02-01,5.54,5.54,5.54,5.54,0,0,-1.77
1887-03-01,5.67,5.67,5.67,5.67,0,0,2.35
1887-04-01,5.80,5.80,5.80,5.80,0,0,2.29
1887-06-01,5.73,5.73,5.73,5.73,0,0,-1.21
1887-07-01,5.59,5.59,5.59,5.59,0,0,-2.44
1887-08-01,5.45,5.45,5.45,5.45,0,0,-2.50
1887-09-01,5.38,5.38,5.38,5.38,0,0,-1.28
1887-11-01,5.30,5.30,5.30,5.30,0,0,-1.49
1887-12-01,5.27,5.27,5.27,5.27,0,0,-0.57
1888-02-01,5.28,5.28,5.28,5.28,0,0,0.19
1888-03-01,5.08,5.08,5.08,5.08,0,0,-3.79
1888-05-01,5.17,5.17,5.17,5.17,0,0,1.77
1888-06-01,5.01,5.01,5.01,5.01,0,0,-3.09
1888-08-01,5.25,5.25,5.25,5.25,0,0,4.79
1888-10-01,5.35,5.35,5.35,5.35,0,0,1.90
1888-11-01,5.24,5.24,5.24,5.24,0,0,-2.06
1889-01-01,5.24,5.24,5.24,5.24,0,0,0.00
1889-02-01,5.30,5.30,5.30,5.30,0,0,1.15
1889-03-01,5.19,5.19,5.19,5.19,0,0,-2.08
1889-04-01,5.18,5.18,5.18,5.18,0,0,-0.19
1889-05-01,5.32,5.32,5.32,5.32,0,0,2.70
1889-07-01,5.30,5.30,5.30,5.30,0,0,-0.38
1889-08-01,5.37,5.37,5.37,5.37,0,0,1.32
1889-10-01,5.40,5.40,5.40,5.40,0,0,0.56
1889-11-01,5.35,5.35,5.35,5.35,0,0,-0.93
1890-01-01,5.38,5.38,5.38,5.38,0,0,0.56
1890-04-01,5.39,5.39,5.39,5.39,0,0,0.19
1890-05-01,5.62,5.62,5.62,5.62,0,0,4.27
1890-07-01,5.54,5.54,5.54,5.54,0,0,-1.42
1890-08-01,5.41,5.41,5.41,5.41,0,0,-2.35
1890-09-01,5.32,5.32,5.32,5.32,0,0,-1.66
1890-10-01,5.08,5.08,5.08,5.08,0,0,-4.51
1890-12-01,4.60,4.60,4.60,4.60,0,0,-9.45
1891-01-01,4.84,4.84,4.84,4.84,0,0,5.22
1891-04-01,4.97,4.97,4.97,4.97,0,0,2.69
1891-05-01,4.95,4.95,4.95,4.95,0,0,-0.40
1891-06-01,4.85,4.85,4.85,4.85,0,0,-2.02
1891-07-01,4.77,4.77,4.77,4.77,0,0,-1.65
1891-09-01,5.33,5.33,5.33,5.33,0,0,11.74
1891-10-01,5.33,5.33,5.33,5.33,0,0,0.00
1891-12-01,5.41,5.41,5.41,5.41,0,0,1.50
1892-01-01,5.51,5.51,5.51,5.51,0,0,1.85
1892-02-01,5.52,5.52,5.52,5.52,0,0,0.18
1892-03-01,5.58,5.58,5.58,5.58,0,0,1.09
1892-04-01,5.57,5.57,5.57,5.57,0,0,-0.18
1892-06-01,5.54,5.54,5.54,5.54,0,0,-0.54
1892-07-01,5.54,5.54,5.54,5.54,0,0,0.00
1892-08-01,5.62,5.62,5.62,5.62,0,0,1.44
1892-09-01,5.48,5.48,5.48,5.48,0,0,-2.49
1892-11-01,5.57,5.57,5.57,5.57,0,0,1.64
1892-12-01,5.51,5.51,5.51,5.51,0,0,-1.08
1893-02-01,5.51,5.51,5.51,5.51,0,0,0.00
1893-03-01,5.31,5.31,5.31,5.31,0,0,-3.63
1893-05-01,4.84,4.84,4.84,4.84,0,0,-8.85
1893-06-01,4.61,4.61,4.61,4.61,0,0,-4.75
1893-08-01,4.08,4.08,4.08,4.08,0,0,-11.50
1893-09-01,4.37,4.37,4.37,4.37,0,0,7.11
1893-11-01,4.57,4.57,4.57,4.57,0,0,4.58
1893-12-01,4.41,4.41,4.41,4.41,0,0,-3.50
1894-01-01,4.32,4.32,4.32,4.32,0,0,-2.04
1894-02-01,4.38,4.38,4.38,4.38,0,0,1.39
1894-03-01,4.51,4.51,4.51,4.51,0,0,2.97
1894-05-01,4.40,4.40,4.40,4.40,0,0,-2.44
1894-06-01,4.34,4.34,4.34,4.34,0,0,-1.36
1894-08-01,4.41,4.41,4.41,4.41,0,0,1.61
1894-10-01,4.34,4.34,4.34,4.34,0,0,-1.59
1894-11-01,4.34,4.34,4.34,4.34,0,0,0.00
1895-01-01,4.25,4.25,4.25,4.25,0,0,-2.07
1895-02-01,4.19,4.19,4.19,4.19,0,0,-1.41
1895-03-01,4.19,4.19,4.19,4.19,0,0,0.00
1895-04-01,4.37,4.37,4.37,4.37,0,0,4.30
1895-05-01,4.61,4.61,4.61,4.61,0,0,5.49
1895-07-01,4.72,4.72,4.72,4.72,0,0,2.39
1895-08-01,4.79,4.79,4.79,4.79,0,0,1.48
1895-10-01,4.75,4.75,4.75,4.75,0,0,-0.84
1895-11-01,4.59,4.59,4.59,4.59,0,0,-3.37
1896-01-01,4.27,4.27,4.27,4.27,0,0,-6.97
1896-04-01,4.42,4.42,4.42,4.42,0,0,3.51
1896-05-01,4.40,4.40,4.40,4.40,0,0,-0.45
1896-06-01,4.32,4.32,4.32,4.32,0,0,-1.82
1896-07-01,4.04,4.04,4.04,4.04,0,0,-6.48
1896-09-01,4.01,4.01,4.01,4.01,0,0,-0.74
1896-10-01,4.10,4.10,4.10,4.10,0,0,2.24
1896-12-01,4.22,4.22,4.22,4.22,0,0,2.93
1897-01-01,4.22,4.22,4.22,4.22,0,0,0.00
1897-02-01,4.18,4.18,4.18,4.18,0,0,-0.95
1897-03-01,4.19,4.19,4.19,4.19,0,0,0.24
1897-04-01,4.06,4.06,4.06,4.06,0,0,-3.10
1897-06-01,4.27,4.27,4.27,4.27,0,0,5.17
1897-07-01,4.46,4.46,4.46,4.46,0,0,4.45
1897-09-01,4.98,4.98,4.98,4.98,0,0,11.66
1897-10-01,4.82,4.82,4.82,4.82,0,0,-3.21
1897-11-01,4.65,4.65,4.65,4.65,0,0,-3.53
1897-12-01,4.75,4.75,4.75,4.75,0,0,2.15
1898-02-01,4.87,4.87,4.87,4.87,0,0,2.53
1898-03-01,4.65,4.65,4.65,4.65,0,0,-4.52
1898-04-01,4.57,4.57,4.57,4.57,0,0,-1.72
1898-06-01,5.06,5.06,5.06,5.06,0,0,10.72
1898-07-01,5.08,5.08,5.08,5.08,0,0,0.40
1898-08-01,5.27,5.27,5.27,5.27,0,0,3.74
1898-09-01,5.26,5.26,5.26,5.26,0,0,-0.19
1898-11-01,5.32,5.32,5.32,5.32,0,0,1.14
1898-12-01,5.65,5.65,5.65,5.65,0,0,6.20
1899-02-01,6.31,6.31,6.31,6.31,0,0,11.68
1899-03-01,6.40,6.40,6.40,6.40,0,0,1.43
1899-05-01,6.21,6.21,6.21,6.21,0,0,-2.97
1899-06-01,6.07,6.07,6.07,6.07,0,0,-2.25
1899-08-01,6.44,6.44,6.44,6.44,0,0,6.10
1899-09-01,6.37,6.37,6.37,6.37,0,0,-1.09
1899-11-01,6.46,6.46,6.46,6.46,0,0,1.41
1899-12-01,6.02,6.02,6.02,6.02,0,0,-6.81
1/1/1900,6.10,6.10,6.10,6.10,0,0,1.33
2/1/1900,6.21,6.21,6.21,6.21,0,0,1.80
3/1/1900,6.26,6.26,6.26,6.26,0,0,0.81
5/1/1900,6.04,6.04,6.04,6.04,0,0,-3.51
6/1/1900,5.86,5.86,5.86,5.86,0,0,-2.98
8/1/1900,5.94,5.94,5.94,5.94,0,0,1.37
10/1/1900,6.01,6.01,6.01,6.01,0,0,1.18
11/1/1900,6.48,6.48,6.48,6.48,0,0,7.82
1/1/1901,7.07,7.07,7.07,7.07,0,0,9.10
2/1/1901,7.25,7.25,7.25,7.25,0,0,2.55
3/1/1901,7.51,7.51,7.51,7.51,0,0,3.59
4/1/1901,8.14,8.14,8.14,8.14,0,0,8.39
5/1/1901,7.73,7.73,7.73,7.73,0,0,-5.04
7/1/1901,7.93,7.93,7.93,7.93,0,0,2.59
8/1/1901,8.04,8.04,8.04,8.04,0,0,1.39
10/1/1901,7.91,7.91,7.91,7.91,0,0,-1.62
11/1/1901,8.08,8.08,8.08,8.08,0,0,2.15
1/1/1902,8.12,8.12,8.12,8.12,0,0,0.50
4/1/1902,8.48,8.48,8.48,8.48,0,0,4.43
5/1/1902,8.46,8.46,8.46,8.46,0,0,-0.24
7/1/1902,8.60,8.60,8.60,8.60,0,0,1.65
8/1/1902,8.83,8.83,8.83,8.83,0,0,2.67
9/1/1902,8.85,8.85,8.85,8.85,0,0,0.23
10/1/1902,8.57,8.57,8.57,8.57,0,0,-3.16
12/1/1902,8.05,8.05,8.05,8.05,0,0,-6.07
1/1/1903,8.46,8.46,8.46,8.46,0,0,5.09
4/1/1903,7.75,7.75,7.75,7.75,0,0,-8.39
5/1/1903,7.60,7.60,7.60,7.60,0,0,-1.94
6/1/1903,7.18,7.18,7.18,7.18,0,0,-5.53
7/1/1903,6.85,6.85,6.85,6.85,0,0,-4.60
9/1/1903,6.47,6.47,6.47,6.47,0,0,-5.55
10/1/1903,6.26,6.26,6.26,6.26,0,0,-3.25
12/1/1903,6.57,6.57,6.57,6.57,0,0,4.95
1/1/1904,6.68,6.68,6.68,6.68,0,0,1.67
2/1/1904,6.50,6.50,6.50,6.50,0,0,-2.69
3/1/1904,6.48,6.48,6.48,6.48,0,0,-0.31
4/1/1904,6.64,6.64,6.64,6.64,0,0,2.47
6/1/1904,6.51,6.51,6.51,6.51,0,0,-1.96
7/1/1904,6.78,6.78,6.78,6.78,0,0,4.15
8/1/1904,7.01,7.01,7.01,7.01,0,0,3.39
9/1/1904,7.32,7.32,7.32,7.32,0,0,4.42
11/1/1904,8.17,8.17,8.17,8.17,0,0,11.61
12/1/1904,8.25,8.25,8.25,8.25,0,0,0.98
2/1/1905,8.80,8.80,8.80,8.80,0,0,6.67
3/1/1905,9.05,9.05,9.05,9.05,0,0,2.84
5/1/1905,8.50,8.50,8.50,8.50,0,0,-6.08
6/1/1905,8.60,8.60,8.60,8.60,0,0,1.18
8/1/1905,9.20,9.20,9.20,9.20,0,0,6.98
9/1/1905,9.23,9.23,9.23,9.23,0,0,0.33
11/1/1905,9.31,9.31,9.31,9.31,0,0,0.87
12/1/1905,9.54,9.54,9.54,9.54,0,0,2.47
1/1/1906,9.87,9.87,9.87,9.87,0,0,3.46
2/1/1906,9.80,9.80,9.80,9.80,0,0,-0.71
3/1/1906,9.56,9.56,9.56,9.56,0,0,-2.45
5/1/1906,9.18,9.18,9.18,9.18,0,0,-3.97
6/1/1906,9.30,9.30,9.30,9.30,0,0,1.31
8/1/1906,9.73,9.73,9.73,9.73,0,0,4.62
10/1/1906,9.73,9.73,9.73,9.73,0,0,0.00
11/1/1906,9.93,9.93,9.93,9.93,0,0,2.06
1/1/1907,9.56,9.56,9.56,9.56,0,0,-3.73
2/1/1907,9.26,9.26,9.26,9.26,0,0,-3.14
3/1/1907,8.35,8.35,8.35,8.35,0,0,-9.83
4/1/1907,8.39,8.39,8.39,8.39,0,0,0.48
5/1/1907,8.10,8.10,8.10,8.10,0,0,-3.46
7/1/1907,8.14,8.14,8.14,8.14,0,0,0.49
8/1/1907,7.53,7.53,7.53,7.53,0,0,-7.49
10/1/1907,6.64,6.64,6.64,6.64,0,0,-11.82
11/1/1907,6.25,6.25,6.25,6.25,0,0,-5.87
1/1/1908,6.85,6.85,6.85,6.85,0,0,9.60
4/1/1908,7.24,7.24,7.24,7.24,0,0,5.69
5/1/1908,7.63,7.63,7.63,7.63,0,0,5.39
6/1/1908,7.64,7.64,7.64,7.64,0,0,0.13
7/1/1908,7.92,7.92,7.92,7.92,0,0,3.66
9/1/1908,8.17,8.17,8.17,8.17,0,0,3.16
10/1/1908,8.27,8.27,8.27,8.27,0,0,1.22
12/1/1908,9.03,9.03,9.03,9.03,0,0,9.19
1/1/1909,9.06,9.06,9.06,9.06,0,0,0.33
2/1/1909,8.80,8.80,8.80,8.80,0,0,-2.87
3/1/1909,8.92,8.92,8.92,8.92,0,0,1.36
4/1/1909,9.32,9.32,9.32,9.32,0,0,4.48
6/1/1909,9.80,9.80,9.80,9.80,0,0,5.15
7/1/1909,9.94,9.94,9.94,9.94,0,0,1.43
9/1/1909,10.19,10.19,10.19,10.19,0,0,2.52
10/1/1909,10.23,10.23,10.23,10.23,0,0,0.39
11/1/1909,10.18,10.18,10.18,10.18,0,0,-0.49
12/1/1909,10.30,10.30,10.30,10.30,0,0,1.18
2/1/1910,9.72,9.72,9.72,9.72,0,0,-5.63
3/1/1910,9.96,9.96,9.96,9.96,0,0,2.47
4/1/1910,9.72,9.72,9.72,9.72,0,0,-2.41
6/1/1910,9.10,9.10,9.10,9.10,0,0,-6.38
7/1/1910,8.64,8.64,8.64,8.64,0,0,-5.05
8/1/1910,8.85,8.85,8.85,8.85,0,0,2.43
9/1/1910,8.91,8.91,8.91,8.91,0,0,0.68
11/1/1910,9.31,9.31,9.31,9.31,0,0,4.49
12/1/1910,9.05,9.05,9.05,9.05,0,0,-2.79
2/1/1911,9.43,9.43,9.43,9.43,0,0,4.20
3/1/1911,9.32,9.32,9.32,9.32,0,0,-1.17
5/1/1911,9.48,9.48,9.48,9.48,0,0,1.72
6/1/1911,9.67,9.67,9.67,9.67,0,0,2.00
8/1/1911,9.17,9.17,9.17,9.17,0,0,-5.17
9/1/1911,8.67,8.67,8.67,8.67,0,0,-5.45
11/1/1911,9.07,9.07,9.07,9.07,0,0,4.61
12/1/1911,9.11,9.11,9.11,9.11,0,0,0.44
1/1/1912,9.12,9.12,9.12,9.12,0,0,0.11
2/1/1912,9.04,9.04,9.04,9.04,0,0,-0.88
3/1/1912,9.30,9.30,9.30,9.30,0,0,2.88
4/1/1912,9.59,9.59,9.59,9.59,0,0,3.12
5/1/1912,9.58,9.58,9.58,9.58,0,0,-0.10
7/1/1912,9.59,9.59,9.59,9.59,0,0,0.10
8/1/1912,9.81,9.81,9.81,9.81,0,0,2.29
10/1/1912,9.84,9.84,9.84,9.84,0,0,0.31
11/1/1912,9.73,9.73,9.73,9.73,0,0,-1.12
1/1/1913,9.30,9.30,9.30,9.30,0,0,-4.42
4/1/1913,8.79,8.79,8.79,8.79,0,0,-5.48
5/1/1913,8.55,8.55,8.55,8.55,0,0,-2.73
7/1/1913,8.23,8.23,8.23,8.23,0,0,-3.74
8/1/1913,8.45,8.45,8.45,8.45,0,0,2.67
9/1/1913,8.53,8.53,8.53,8.53,0,0,0.95
10/1/1913,8.26,8.26,8.26,8.26,0,0,-3.17
12/1/1913,8.04,8.04,8.04,8.04,0,0,-2.66
1/1/1914,8.37,8.37,8.37,8.37,0,0,4.10
4/1/1914,8.12,8.12,8.12,8.12,0,0,-2.99
5/1/1914,8.17,8.17,8.17,8.17,0,0,0.62
6/1/1914,8.13,8.13,8.13,8.13,0,0,-0.49
7/1/1914,7.68,7.68,7.68,7.68,0,0,-5.54
9/1/1914,7.68,7.68,7.68,7.68,0,0,0.00
10/1/1914,7.68,7.68,7.68,7.68,0,0,0.00
12/1/1914,7.35,7.35,7.35,7.35,0,0,-4.30
1/1/1915,7.48,7.48,7.48,7.48,0,0,1.77
2/1/1915,7.38,7.38,7.38,7.38,0,0,-1.34
3/1/1915,7.57,7.57,7.57,7.57,0,0,2.57
4/1/1915,8.14,8.14,8.14,8.14,0,0,7.53
6/1/1915,8.04,8.04,8.04,8.04,0,0,-1.23
7/1/1915,8.01,8.01,8.01,8.01,0,0,-0.37
9/1/1915,8.66,8.66,8.66,8.66,0,0,8.11
10/1/1915,9.14,9.14,9.14,9.14,0,0,5.54
11/1/1915,9.46,9.46,9.46,9.46,0,0,3.50
12/1/1915,9.48,9.48,9.48,9.48,0,0,0.21
2/1/1916,9.20,9.20,9.20,9.20,0,0,-2.95
3/1/1916,9.17,9.17,9.17,9.17,0,0,-0.33
5/1/1916,9.27,9.27,9.27,9.27,0,0,1.09
6/1/1916,9.36,9.36,9.36,9.36,0,0,0.97
8/1/1916,9.30,9.30,9.30,9.30,0,0,-0.64
9/1/1916,9.68,9.68,9.68,9.68,0,0,4.09
11/1/1916,10.21,10.21,10.21,10.21,0,0,5.48
12/1/1916,9.80,9.80,9.80,9.80,0,0,-4.02
1/1/1917,9.57,9.57,9.57,9.57,0,0,-2.35
2/1/1917,9.03,9.03,9.03,9.03,0,0,-5.64
3/1/1917,9.31,9.31,9.31,9.31,0,0,3.10
5/1/1917,8.86,8.86,8.86,8.86,0,0,-4.83
6/1/1917,9.04,9.04,9.04,9.04,0,0,2.03
8/1/1917,8.53,8.53,8.53,8.53,0,0,-5.64
10/1/1917,7.68,7.68,7.68,7.68,0,0,-9.96
11/1/1917,7.04,7.04,7.04,7.04,0,0,-8.33
1/1/1918,7.21,7.21,7.21,7.21,0,0,2.41
2/1/1918,7.43,7.43,7.43,7.43,0,0,3.05
3/1/1918,7.28,7.28,7.28,7.28,0,0,-2.02
4/1/1918,7.21,7.21,7.21,7.21,0,0,-0.96
5/1/1918,7.44,7.44,7.44,7.44,0,0,3.19
7/1/1918,7.51,7.51,7.51,7.51,0,0,0.94
8/1/1918,7.58,7.58,7.58,7.58,0,0,0.93
10/1/1918,7.86,7.86,7.86,7.86,0,0,3.69
11/1/1918,8.06,8.06,8.06,8.06,0,0,2.54
1/1/1919,7.85,7.85,7.85,7.85,0,0,-2.61
4/1/1919,8.39,8.39,8.39,8.39,0,0,6.88
5/1/1919,8.97,8.97,8.97,8.97,0,0,6.91
7/1/1919,9.51,9.51,9.51,9.51,0,0,6.02
8/1/1919,8.87,8.87,8.87,8.87,0,0,-6.73
9/1/1919,9.01,9.01,9.01,9.01,0,0,1.58
10/1/1919,9.47,9.47,9.47,9.47,0,0,5.11
12/1/1919,8.92,8.92,8.92,8.92,0,0,-5.81
1/1/1920,8.83,8.83,8.83,8.83,0,0,-1.01
3/1/1920,8.67,8.67,8.67,8.67,0,0,-1.81
4/1/1920,8.60,8.60,8.60,8.60,0,0,-0.81
6/1/1920,7.92,7.92,7.92,7.92,0,0,-7.91
7/1/1920,7.91,7.91,7.91,7.91,0,0,-0.13
9/1/1920,7.87,7.87,7.87,7.87,0,0,-0.51
10/1/1920,7.88,7.88,7.88,7.88,0,0,0.13
11/1/1920,7.48,7.48,7.48,7.48,0,0,-5.08
12/1/1920,6.81,6.81,6.81,6.81,0,0,-8.96
2/1/1921,7.06,7.06,7.06,7.06,0,0,3.67
3/1/1921,6.88,6.88,6.88,6.88,0,0,-2.55
4/1/1921,6.91,6.91,6.91,6.91,0,0,0.44
6/1/1921,6.55,6.55,6.55,6.55,0,0,-5.21
7/1/1921,6.53,6.53,6.53,6.53,0,0,-0.31
8/1/1921,6.45,6.45,6.45,6.45,0,0,-1.23
9/1/1921,6.61,6.61,6.61,6.61,0,0,2.48
11/1/1921,7.06,7.06,7.06,7.06,0,0,6.81
12/1/1921,7.31,7.31,7.31,7.31,0,0,3.54
2/1/1922,7.46,7.46,7.46,7.46,0,0,2.05
3/1/1922,7.74,7.74,7.74,7.74,0,0,3.75
5/1/1922,8.53,8.53,8.53,8.53,0,0,10.21
6/1/1922,8.45,8.45,8.45,8.45,0,0,-0.94
8/1/1922,8.83,8.83,8.83,8.83,0,0,4.50
9/1/1922,9.06,9.06,9.06,9.06,0,0,2.60
11/1/1922,8.80,8.80,8.80,8.80,0,0,-2.87
12/1/1922,8.78,8.78,8.78,8.78,0,0,-0.23
1/1/1923,8.90,8.90,8.90,8.90,0,0,1.37
2/1/1923,9.28,9.28,9.28,9.28,0,0,4.27
3/1/1923,9.43,9.43,9.43,9.43,0,0,1.62
5/1/1923,8.67,8.67,8.67,8.67,0,0,-8.06
6/1/1923,8.34,8.34,8.34,8.34,0,0,-3.81
8/1/1923,8.10,8.10,8.10,8.10,0,0,-2.88
10/1/1923,8.03,8.03,8.03,8.03,0,0,-0.86
11/1/1923,8.27,8.27,8.27,8.27,0,0,2.99
1/1/1924,8.83,8.83,8.83,8.83,0,0,6.77
2/1/1924,8.87,8.87,8.87,8.87,0,0,0.45
4/1/1924,8.50,8.50,8.50,8.50,0,0,-4.17
5/1/1924,8.47,8.47,8.47,8.47,0,0,-0.35
7/1/1924,9.03,9.03,9.03,9.03,0,0,6.61
8/1/1924,9.34,9.34,9.34,9.34,0,0,3.43
9/1/1924,9.25,9.25,9.25,9.25,0,0,-0.96
10/1/1924,9.13,9.13,9.13,9.13,0,0,-1.30
12/1/1924,10.16,10.16,10.16,10.16,0,0,11.28
1/1/1925,10.58,10.58,10.58,10.58,0,0,4.13
4/1/1925,10.28,10.28,10.28,10.28,0,0,-2.84
5/1/1925,10.61,10.61,10.61,10.61,0,0,3.21
6/1/1925,10.80,10.80,10.80,10.80,0,0,1.79
7/1/1925,11.10,11.10,11.10,11.10,0,0,2.78
9/1/1925,11.51,11.51,11.51,11.51,0,0,3.69
